,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
2115,"('hay', 'que')",hay,que,19,12,0.08850931677018634
1841,"('for', 'your')",for,your,19,12,0.08850931677018634
1915,"('get', 'up')",get,up,45,5,0.08734472049689442
3806,"('one', 'more')",one,more,25,9,0.08734472049689442
2680,"('la', 'que')",la,que,28,8,0.08695652173913043
1227,"('day', 'i')",day,i,16,14,0.08695652173913043
6295,"('your', 'feet')",your,feet,28,8,0.08695652173913043
2519,"('it', 'is')",it,is,28,8,0.08695652173913043
2134,"('head', 'i')",head,i,28,8,0.08695652173913043
618,"('as', 'you')",as,you,17,13,0.08579192546583851
6196,"('you', 'let')",you,let,22,10,0.08540372670807453
6316,"('your', 'name')",your,name,22,10,0.08540372670807453
2980,"('make', 'you')",make,you,20,11,0.08540372670807453
1578,"('en', 'tu')",en,tu,20,11,0.08540372670807453
4364,"('see', 'me')",see,me,20,11,0.08540372670807453
677,"('baby', 'i')",baby,i,20,11,0.08540372670807453
3641,"('now', 'do')",now,do,22,10,0.08540372670807453
400,"('amor', 'que')",amor,que,20,11,0.08540372670807453
3611,"('not', 'that')",not,that,31,7,0.08423913043478261
4871,"('that', 'we')",that,we,18,12,0.08385093167701864
4005,"('por', 'que')",por,que,18,12,0.08385093167701864
4876,"('the', 'air')",the,air,18,12,0.08385093167701864
566,"('are', 'lost')",are,lost,24,9,0.08385093167701864
6303,"('your', 'heart')",your,heart,18,12,0.08385093167701864
6054,"('y', 'tu')",y,tu,18,12,0.08385093167701864
6160,"('you', 'did')",you,did,18,12,0.08385093167701864
6009,"('y', 'a')",y,a,18,12,0.08385093167701864
6107,"('yo', 'me')",yo,me,18,12,0.08385093167701864
5470,"('tu', 'lado')",tu,lado,18,12,0.08385093167701864
5023,"('the', 'right')",the,right,24,9,0.08385093167701864
623,"('asi', 'es')",asi,es,43,5,0.08346273291925466
5455,"('tryin', 'to')",tryin,to,53,4,0.08229813664596274
5002,"('the', 'only')",the,only,21,10,0.08152173913043478
4787,"('te', 'amo')",te,amo,35,6,0.08152173913043478
3628,"('not', 'your')",not,your,42,5,0.08152173913043478
2625,"('know', 'it')",know,it,21,10,0.08152173913043478
3298,"('my', 'baby')",my,baby,21,10,0.08152173913043478
2790,"('like', 'to')",like,to,19,11,0.0811335403726708
5091,"('then', 'i')",then,i,19,11,0.0811335403726708
3742,"('oh', 'yeah')",oh,yeah,19,11,0.0811335403726708
4991,"('the', 'morning')",the,morning,19,11,0.0811335403726708
497,"('and', 'when')",and,when,19,11,0.0811335403726708
169,"('a', 'sad')",a,sad,26,8,0.08074534161490683
2574,"('just', 'do')",just,do,16,13,0.08074534161490683
6170,"('you', 'feel')",you,feel,16,13,0.08074534161490683
3726,"('oh', 'it')",oh,it,23,9,0.08035714285714286
2315,"('i', 'hear')",i,hear,23,9,0.08035714285714286
3914,"('part', 'of')",part,of,23,9,0.08035714285714286
5462,"('tu', 'boca')",tu,boca,23,9,0.08035714285714286
846,"('blind', 'i')",blind,i,41,5,0.07958074534161491
5531,"('un', 'día')",un,día,17,12,0.07919254658385093
2929,"('looking', 'for')",looking,for,17,12,0.07919254658385093
2749,"('let', 'you')",let,you,17,12,0.07919254658385093
1080,"('come', 'to')",come,to,17,12,0.07919254658385093
1868,"('from', 'your')",from,your,17,12,0.07919254658385093
6293,"('your', 'face')",your,face,20,10,0.07763975155279502
4762,"('take', 'you')",take,you,18,11,0.07686335403726709
2518,"('it', 'in')",it,in,18,11,0.07686335403726709
4017,"('porque', 'no')",porque,no,18,11,0.07686335403726709
4313,"('say', 'i')",say,i,18,11,0.07686335403726709
4462,"('si', 'me')",si,me,18,11,0.07686335403726709
3999,"('por', 'el')",por,el,18,11,0.07686335403726709
3743,"('oh', 'you')",oh,you,22,9,0.07686335403726709
5811,"('we', 'were')",we,were,18,11,0.07686335403726709
5495,"('turn', 'the')",turn,the,28,7,0.07608695652173914
2449,"('is', 'a')",is,a,15,13,0.07569875776397515
5005,"('the', 'pain')",the,pain,15,13,0.07569875776397515
844,"('blind', 'blind')",blind,blind,65,3,0.07569875776397515
620,"('asi', 'asi')",asi,asi,97,2,0.07531055900621118
3138,"('me', 'with')",me,with,16,12,0.07453416149068323
4974,"('the', 'lights')",the,lights,24,8,0.07453416149068323
2347,"('i', 'say')",i,say,16,12,0.07453416149068323
5733,"('was', 'not')",was,not,16,12,0.07453416149068323
1910,"('get', 'so')",get,so,32,6,0.07453416149068323
6294,"('your', 'fault')",your,fault,48,4,0.07453416149068323
5147,"('things', 'you')",things,you,19,10,0.07375776397515528
2349,"('i', 'should')",i,should,19,10,0.07375776397515528
5583,"('up', 'to')",up,to,19,10,0.07375776397515528
1510,"('el', 'aire')",el,aire,19,10,0.07375776397515528
2587,"('just', 'the')",just,the,19,10,0.07375776397515528
4765,"('tal', 'vez')",tal,vez,19,10,0.07375776397515528
1793,"('find', 'the')",find,the,21,9,0.07336956521739131
2531,"('it', 'on')",it,on,21,9,0.07336956521739131
2916,"('long', 'time')",long,time,27,7,0.07336956521739131
1113,"('con', 'la')",con,la,17,11,0.07259316770186336
412,"('and', 'all')",and,all,17,11,0.07259316770186336
3218,"('miss', 'you')",miss,you,31,6,0.07220496894409938
4564,"('so', 'cold')",so,cold,23,8,0.07142857142857142
5328,"('to', 'keep')",to,keep,23,8,0.07142857142857142
5176,"('this', 'song')",this,song,14,13,0.07065217391304347
201,"('about', 'a')",about,a,14,13,0.07065217391304347
3360,"('my', 'way')",my,way,14,13,0.07065217391304347
5456,"('trying', 'to')",trying,to,18,10,0.06987577639751552
4323,"('say', 'you')",say,you,15,12,0.06987577639751552
3678,"('of', 'all')",of,all,15,12,0.06987577639751552
3594,"('not', 'say')",not,say,18,10,0.06987577639751552
3981,"('place', 'to')",place,to,18,10,0.06987577639751552
5242,"('time', 'for')",time,for,20,9,0.06987577639751552
3798,"('one', 'day')",one,day,18,10,0.06987577639751552
3245,"('more', 'i')",more,i,18,10,0.06987577639751552
3302,"('my', 'brain')",my,brain,18,10,0.06987577639751552
5904,"('why', 'i')",why,i,20,9,0.06987577639751552
6091,"('yeah', 'yeah')",yeah,yeah,30,6,0.06987577639751552
2573,"('just', 'can')",just,can,15,12,0.06987577639751552
5244,"('time', 'if')",time,if,30,6,0.06987577639751552
3512,"('nobody', ""'s"")",nobody,'s,30,6,0.06987577639751552
2581,"('just', 'like')",just,like,15,12,0.06987577639751552
3473,"('no', 'lo')",no,lo,16,11,0.06832298136645963
5903,"('why', 'do')",why,do,16,11,0.06832298136645963
690,"('back', 'i')",back,i,22,8,0.06832298136645963
429,"('and', 'get')",and,get,22,8,0.06832298136645963
5282,"('to', 'call')",to,call,25,7,0.06793478260869565
4886,"('the', 'birds')",the,birds,35,5,0.06793478260869565
1152,"('could', 'die')",could,die,29,6,0.06754658385093168
2599,"('keep', 'on')",keep,on,29,6,0.06754658385093168
2748,"('let', 'the')",let,the,29,6,0.06754658385093168
115,"('a', 'fool')",a,fool,19,9,0.06638198757763975
5784,"('we', 'all')",we,all,19,9,0.06638198757763975
2935,"('los', 'dos')",los,dos,17,10,0.06599378881987578
2005,"('got', 'no')",got,no,17,10,0.06599378881987578
1409,"('does', 'not')",does,not,17,10,0.06599378881987578
5038,"('the', 'stars')",the,stars,17,10,0.06599378881987578
5068,"('the', 'wall')",the,wall,17,10,0.06599378881987578
775,"('been', 'so')",been,so,17,10,0.06599378881987578
3112,"('me', 'so')",me,so,17,10,0.06599378881987578
5119,"('they', 'can')",they,can,17,10,0.06599378881987578
556,"('are', 'gone')",are,gone,17,10,0.06599378881987578
5666,"('vivir', 'sin')",vivir,sin,17,10,0.06599378881987578
5403,"('told', 'me')",told,me,17,10,0.06599378881987578
2384,"('if', 'it')",if,it,13,13,0.06560559006211181
4949,"('the', 'future')",the,future,13,13,0.06560559006211181
748,"('be', 'waiting')",be,waiting,28,6,0.06521739130434782
194,"('a', 'waste')",a,waste,24,7,0.06521739130434782
1721,"('fall', 'on')",fall,on,24,7,0.06521739130434782
5343,"('to', 'my')",to,my,14,12,0.06521739130434782
1724,"('fall', 'to')",fall,to,28,6,0.06521739130434782
4920,"('the', 'dirty')",the,dirty,42,4,0.06521739130434782
4917,"('the', 'death')",the,death,24,7,0.06521739130434782
5477,"('tu', 'no')",tu,no,15,11,0.0640527950310559
2859,"('lonely', 'baby')",lonely,baby,33,5,0.0640527950310559
342,"('am', 'goin')",am,goin,33,5,0.0640527950310559
5337,"('to', 'live')",to,live,18,9,0.06288819875776397
4336,"('se', 'fue')",se,fue,18,9,0.06288819875776397
4151,"('quiero', 'y')",quiero,y,18,9,0.06288819875776397
4061,"('que', 'a')",que,a,18,9,0.06288819875776397
5079,"('the', 'wind')",the,wind,18,9,0.06288819875776397
596,"('around', 'and')",around,and,18,9,0.06288819875776397
3705,"('of', 'this')",of,this,18,9,0.06288819875776397
4758,"('take', 'my')",take,my,27,6,0.06288819875776397
1017,"('catch', 'you')",catch,you,23,7,0.0625
5910,"('will', 'catch')",will,catch,23,7,0.0625
5419,"('too', 'long')",too,long,23,7,0.0625
1265,"('de', 'mis')",de,mis,20,8,0.062111801242236024
5878,"('where', 'you')",where,you,16,10,0.062111801242236024
2247,"('how', 'can')",how,can,20,8,0.062111801242236024
3014,"('me', 'back')",me,back,16,10,0.062111801242236024
2344,"('i', 'said')",i,said,16,10,0.062111801242236024
4127,"('que', 'un')",que,un,16,10,0.062111801242236024
4416,"('she', 'can')",she,can,20,8,0.062111801242236024
3558,"('not', 'going')",not,going,16,10,0.062111801242236024
2,"(""'d"", 'like')",'d,like,20,8,0.062111801242236024
5501,"('turned', 'to')",turned,to,13,12,0.06055900621118013
3118,"('me', 'take')",me,take,31,5,0.06017080745341615
6206,"('you', 'my')",you,my,14,11,0.059782608695652176
5856,"('when', 'it')",when,it,14,11,0.059782608695652176
47,"(""'s"", 'nothing')",'s,nothing,14,11,0.059782608695652176
467,"('and', 'run')",and,run,22,7,0.059782608695652176
1203,"('cut', 'you')",cut,you,22,7,0.059782608695652176
5919,"('will', 'have')",will,have,14,11,0.059782608695652176
2252,"('how', 'i')",how,i,14,11,0.059782608695652176
4919,"('the', 'dirt')",the,dirt,22,7,0.059782608695652176
4101,"('que', 'nunca')",que,nunca,14,11,0.059782608695652176
2219,"('hit', 'the')",hit,the,14,11,0.059782608695652176
2253,"('how', 'it')",how,it,17,9,0.0593944099378882
5999,"('would', 'not')",would,not,17,9,0.0593944099378882
72,"(""'s"", 'what')",'s,what,17,9,0.0593944099378882
3163,"('metal', 'militia')",metal,militia,51,3,0.0593944099378882
5523,"('un', 'amor')",un,amor,17,9,0.0593944099378882
6237,"('you', 'take')",you,take,17,9,0.0593944099378882
1588,"('end', 'of')",end,of,17,9,0.0593944099378882
493,"('and', 'watch')",and,watch,19,8,0.059006211180124224
4465,"('si', 'te')",si,te,19,8,0.059006211180124224
2109,"('have', 'you')",have,you,19,8,0.059006211180124224
5859,"('when', 'she')",when,she,19,8,0.059006211180124224
3088,"('me', 'now')",me,now,15,10,0.05822981366459627
2537,"('it', 'seems')",it,seems,15,10,0.05822981366459627
2550,"('it', 'will')",it,will,15,10,0.05822981366459627
5832,"('what', 'a')",what,a,30,5,0.05822981366459627
4087,"('que', 'hay')",que,hay,15,10,0.05822981366459627
2975,"('make', 'me')",make,me,30,5,0.05822981366459627
571,"('are', 'only')",are,only,30,5,0.05822981366459627
2608,"('kind', 'of')",kind,of,15,10,0.05822981366459627
3393,"('need', 'a')",need,a,15,10,0.05822981366459627
2408,"('in', 'her')",in,her,15,10,0.05822981366459627
4431,"('she', 'will')",she,will,15,10,0.05822981366459627
6143,"('you', 'better')",you,better,21,7,0.057065217391304345
6005,"('wrong', 'i')",wrong,i,16,9,0.055900621118012424
3367,"('más', 'que')",más,que,16,9,0.055900621118012424
5321,"('to', 'hide')",to,hide,18,8,0.055900621118012424
5789,"('we', 'could')",we,could,16,9,0.055900621118012424
2637,"('know', 'where')",know,where,18,8,0.055900621118012424
6095,"('yes', 'i')",yes,i,18,8,0.055900621118012424
6188,"('you', 'it')",you,it,16,9,0.055900621118012424
1892,"('get', 'a')",get,a,16,9,0.055900621118012424
5032,"('the', 'sky')",the,sky,16,9,0.055900621118012424
650,"('away', 'and')",away,and,16,9,0.055900621118012424
4441,"('should', 'have')",should,have,18,8,0.055900621118012424
1306,"('death', 'of')",death,of,24,6,0.055900621118012424
4908,"('the', 'corner')",the,corner,18,8,0.055900621118012424
6035,"('y', 'mi')",y,mi,16,9,0.055900621118012424
56,"(""'s"", 'sad')",'s,sad,24,6,0.055900621118012424
5283,"('to', 'catch')",to,catch,48,3,0.055900621118012424
6223,"('you', 'said')",you,said,13,11,0.05551242236024845
1463,"('down', 'to')",down,to,13,11,0.05551242236024845
2737,"('left', 'me')",left,me,13,11,0.05551242236024845
501,"('and', 'your')",and,your,13,11,0.05551242236024845
5839,"('what', 'is')",what,is,28,5,0.05434782608695652
6195,"('you', 'left')",you,left,20,7,0.05434782608695652
6189,"('you', 'just')",you,just,14,10,0.05434782608695652
444,"('and', 'lonely')",and,lonely,20,7,0.05434782608695652
1954,"('go', 'i')",go,i,14,10,0.05434782608695652
4380,"('seems', 'to')",seems,to,20,7,0.05434782608695652
4117,"('que', 'sin')",que,sin,14,10,0.05434782608695652
4210,"('right', 'i')",right,i,14,10,0.05434782608695652
5957,"('with', 'it')",with,it,35,4,0.05434782608695652
1547,"('el', 'sol')",el,sol,14,10,0.05434782608695652
5573,"('up', 'i')",up,i,14,10,0.05434782608695652
2325,"('i', 'like')",i,like,23,6,0.05357142857142857
2316,"('i', 'heard')",i,heard,17,8,0.052795031055900624
1518,"('el', 'corazón')",el,corazón,17,8,0.052795031055900624
4297,"('same', 'old')",same,old,17,8,0.052795031055900624
5045,"('the', 'summer')",the,summer,17,8,0.052795031055900624
2672,"('la', 'mujer')",la,mujer,34,4,0.052795031055900624
1576,"('en', 'su')",en,su,17,8,0.052795031055900624
684,"('back', 'and')",back,and,17,8,0.052795031055900624
4902,"('the', 'clock')",the,clock,15,9,0.05240683229813665
5077,"('the', 'whole')",the,whole,15,9,0.05240683229813665
1606,"('es', 'como')",es,como,15,9,0.05240683229813665
48,"(""'s"", 'on')",'s,on,15,9,0.05240683229813665
6051,"('y', 'te')",y,te,15,9,0.05240683229813665
5110,"('there', 'when')",there,when,27,5,0.05240683229813665
5347,"('to', 'pieces')",to,pieces,27,5,0.05240683229813665
4373,"('see', 'your')",see,your,15,9,0.05240683229813665
1711,"('fall', 'behind')",fall,behind,19,7,0.051630434782608696
3766,"('on', 'his')",on,his,19,7,0.051630434782608696
2409,"('in', 'his')",in,his,19,7,0.051630434782608696
3658,"('nuestro', 'amor')",nuestro,amor,19,7,0.051630434782608696
395,"('amor', 'es')",amor,es,22,6,0.05124223602484472
890,"('break', 'my')",break,my,33,4,0.05124223602484472
5128,"('they', 'have')",they,have,12,11,0.05124223602484472
3268,"('mr.', 'lonely')",mr.,lonely,44,3,0.05124223602484472
5289,"('to', 'cut')",to,cut,22,6,0.05124223602484472
282,"('all', 'over')",all,over,12,11,0.05124223602484472
940,"('but', 'the')",but,the,12,11,0.05124223602484472
1788,"('find', 'me')",find,me,22,6,0.05124223602484472
3864,"('out', 'in')",out,in,13,10,0.05046583850931677
6198,"('you', 'look')",you,look,13,10,0.05046583850931677
3551,"('not', 'find')",not,find,13,10,0.05046583850931677
5314,"('to', 'have')",to,have,13,10,0.05046583850931677
609,"('as', 'if')",as,if,13,10,0.05046583850931677
3365,"('myself', 'i')",myself,i,13,10,0.05046583850931677
3714,"('off', 'the')",off,the,13,10,0.05046583850931677
1350,"('die', 'i')",die,i,16,8,0.049689440993788817
769,"('been', 'a')",been,a,32,4,0.049689440993788817
5308,"('to', 'give')",to,give,16,8,0.049689440993788817
0,"(""'d"", 'be')",'d,be,16,8,0.049689440993788817
5822,"('well', 'you')",well,you,16,8,0.049689440993788817
3908,"('para', 'que')",para,que,16,8,0.049689440993788817
3133,"('me', 'voy')",me,voy,16,8,0.049689440993788817
158,"('a', 'place')",a,place,16,8,0.049689440993788817
438,"('and', 'in')",and,in,16,8,0.049689440993788817
4938,"('the', 'fire')",the,fire,14,9,0.04891304347826087
5941,"('will', 'you')",will,you,14,9,0.04891304347826087
3005,"('me', 'a')",me,a,14,9,0.04891304347826087
1687,"('everything', 'you')",everything,you,14,9,0.04891304347826087
1937,"('give', 'me')",give,me,18,7,0.04891304347826087
150,"('a', 'new')",a,new,14,9,0.04891304347826087
1958,"('go', 'on')",go,on,14,9,0.04891304347826087
5254,"('time', 'time')",time,time,42,3,0.04891304347826087
2441,"('into', 'my')",into,my,14,9,0.04891304347826087
5388,"('to', 'your')",to,your,18,7,0.04891304347826087
5802,"('we', 'know')",we,know,25,5,0.048524844720496896
5166,"('this', 'lonely')",this,lonely,31,4,0.04813664596273292
2246,"('how', 'about')",how,about,11,11,0.04697204968944099
2239,"('hopefully', 'we')",hopefully,we,11,11,0.04697204968944099
3571,"('not', 'licensed')",not,licensed,11,11,0.04697204968944099
4171,"('random', 'page')",random,page,11,11,0.04697204968944099
200,"('able', 'to')",able,to,11,11,0.04697204968944099
163,"('a', 'random')",a,random,11,11,0.04697204968944099
3227,"('moment', 'hopefully')",moment,hopefully,11,11,0.04697204968944099
5292,"('to', 'display')",to,display,11,11,0.04697204968944099
1885,"('future', 'until')",future,until,11,11,0.04697204968944099
2754,"('licensed', 'to')",licensed,to,11,11,0.04697204968944099
1876,"('full', 'lyrics')",full,lyrics,11,11,0.04697204968944099
4945,"('the', 'full')",the,full,11,11,0.04697204968944099
5326,"('to', 'in')",to,in,11,11,0.04697204968944099
2959,"('lyrics', 'for')",lyrics,for,11,11,0.04697204968944099
1385,"('display', 'the')",display,the,11,11,0.04697204968944099
5090,"('then', 'how')",then,how,11,11,0.04697204968944099
5561,"('until', 'then')",until,then,11,11,0.04697204968944099
4641,"('song', 'at')",song,at,11,11,0.04697204968944099
716,"('be', 'able')",be,able,11,11,0.04697204968944099
5559,"('unfortunately', 'we')",unfortunately,we,11,11,0.04697204968944099
1867,"('from', 'you')",from,you,20,6,0.046583850931677016
3578,"('not', 'mean')",not,mean,15,8,0.046583850931677016
488,"('and', 'tired')",and,tired,24,5,0.046583850931677016
4973,"('the', 'light')",the,light,12,10,0.046583850931677016
4003,"('por', 'mi')",por,mi,15,8,0.046583850931677016
3856,"('our', 'way')",our,way,24,5,0.046583850931677016
1314,"('decirte', 'que')",decirte,que,15,8,0.046583850931677016
6044,"('y', 'se')",y,se,15,8,0.046583850931677016
5365,"('to', 'stay')",to,stay,12,10,0.046583850931677016
1684,"('everything', 'i')",everything,i,12,10,0.046583850931677016
1973,"('goin', 'blind')",goin,blind,30,4,0.046583850931677016
456,"('and', 'on')",and,on,15,8,0.046583850931677016
2327,"('i', 'look')",i,look,15,8,0.046583850931677016
1754,"('feel', 'it')",feel,it,15,8,0.046583850931677016
450,"('and', 'my')",and,my,20,6,0.046583850931677016
2479,"('is', 'this')",is,this,20,6,0.046583850931677016
5937,"('will', 'take')",will,take,12,10,0.046583850931677016
3523,"('not', 'a')",not,a,12,10,0.046583850931677016
4272,"('sad', 'i')",sad,i,17,7,0.04619565217391304
2321,"('i', 'keep')",i,keep,17,7,0.04619565217391304
2782,"('like', 'me')",like,me,17,7,0.04619565217391304
3579,"('not', 'mind')",not,mind,17,7,0.04619565217391304
1577,"('en', 'ti')",en,ti,17,7,0.04619565217391304
3196,"('militia', 'metal')",militia,metal,39,3,0.045419254658385096
2040,"('had', 'to')",had,to,13,9,0.045419254658385096
443,"('and', 'let')",and,let,13,9,0.045419254658385096
229,"('again', 'i')",again,i,13,9,0.045419254658385096
4134,"('que', 'ya')",que,ya,13,9,0.045419254658385096
29,"(""'s"", 'gone')",'s,gone,13,9,0.045419254658385096
4284,"('sad', 'to')",sad,to,23,5,0.044642857142857144
2457,"('is', 'gone')",is,gone,19,6,0.04425465838509317
900,"('broken', 'glass')",broken,glass,28,4,0.043478260869565216
6083,"('yeah', 'it')",yeah,it,14,8,0.043478260869565216
5204,"('ti', 'me')",ti,me,14,8,0.043478260869565216
3130,"('me', 'up')",me,up,14,8,0.043478260869565216
