,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
3957,"('want', 'give')",want,give,12,9,0.04192546583850932
3457,"('someone', 'like')",someone,like,12,9,0.04192546583850932
4037,"('way', 'feel')",way,feel,12,9,0.04192546583850932
2852,"('oh', 'know')",oh,know,12,9,0.04192546583850932
2256,"('love', 'mine')",love,mine,15,7,0.04076086956521739
1260,"('going', 'tell')",going,tell,15,7,0.04076086956521739
2813,"('nothing', 'love')",nothing,love,21,5,0.04076086956521739
1630,"('joy', 'repeat')",joy,repeat,13,8,0.040372670807453416
3911,"('us', 'god')",us,god,26,4,0.040372670807453416
3966,"('want', 'kiss')",want,kiss,13,8,0.040372670807453416
2967,"('opened', 'eyes')",opened,eyes,13,8,0.040372670807453416
787,"('ever', 'stop')",ever,stop,26,4,0.040372670807453416
3860,"('try', 'understand')",try,understand,13,8,0.040372670807453416
2030,"('lord', 'come')",lord,come,13,8,0.040372670807453416
2232,"('love', 'look')",love,look,17,6,0.039596273291925464
1534,"('holding', 'hands')",holding,hands,17,6,0.039596273291925464
1744,"('know', 'one')",know,one,10,10,0.03881987577639751
1331,"('greater', 'gift')",greater,gift,20,5,0.03881987577639751
2602,"('money', 'buy')",money,buy,25,4,0.03881987577639751
3019,"('people', 'power')",people,power,50,2,0.03881987577639751
2260,"('love', 'money')",love,money,25,4,0.03881987577639751
2542,"('means', 'love')",means,love,20,5,0.03881987577639751
797,"('every', 'little')",every,little,10,10,0.03881987577639751
1604,"('joined', 'together')",joined,together,25,4,0.03881987577639751
2921,"('one', 'man')",one,man,25,4,0.03881987577639751
1216,"('god', 'knows')",god,knows,33,3,0.038431677018633544
1302,"('got', 'get')",got,get,11,9,0.038431677018633544
3441,"('somebody', 'new')",somebody,new,11,9,0.038431677018633544
1450,"('heart', 'know')",heart,know,14,7,0.03804347826086957
2246,"('love', 'makes')",love,makes,14,7,0.03804347826086957
2430,"('loved', 'love')",loved,love,12,8,0.037267080745341616
2509,"('man', 'come')",man,come,16,6,0.037267080745341616
2622,"('mother', 'mother')",mother,mother,24,4,0.037267080745341616
4056,"('way', 'want')",way,want,12,8,0.037267080745341616
1318,"('got', 'say')",got,say,12,8,0.037267080745341616
1626,"('joy', 'oh')",joy,oh,12,8,0.037267080745341616
852,"('eyes', 'see')",eyes,see,12,8,0.037267080745341616
3228,"('said', 'love')",said,love,12,8,0.037267080745341616
1781,"('la', 'la')",la,la,32,3,0.037267080745341616
2965,"('open', 'eyes')",open,eyes,12,8,0.037267080745341616
3649,"('take', 'time')",take,time,12,8,0.037267080745341616
1279,"('good', 'good')",good,good,24,4,0.037267080745341616
923,"('felicidad', 'want')",felicidad,want,16,6,0.037267080745341616
3269,"('say', 'oh')",say,oh,16,6,0.037267080745341616
3546,"('stay', 'love')",stay,love,12,8,0.037267080745341616
3453,"('someone', 'fallen')",someone,fallen,24,4,0.037267080745341616
1879,"('life', 'need')",life,need,19,5,0.03687888198757764
1556,"('hope', 'good')",hope,good,19,5,0.03687888198757764
2134,"('love', 'everyday')",love,everyday,19,5,0.03687888198757764
2942,"('one', 'without')",one,without,19,5,0.03687888198757764
649,"('day', 'greater')",day,greater,19,5,0.03687888198757764
1287,"('good', 'one')",good,one,19,5,0.03687888198757764
1042,"('game', 'love')",game,love,19,5,0.03687888198757764
1218,"('god', 'love')",god,love,23,4,0.03571428571428571
2431,"('loved', 'loved')",loved,loved,23,4,0.03571428571428571
3077,"('pretty', 'good')",pretty,good,23,4,0.03571428571428571
1649,"('keep', 'happy')",keep,happy,23,4,0.03571428571428571
31,"('album', 'version')",album,version,13,7,0.035326086956521736
2063,"('love', 'another')",love,another,13,7,0.035326086956521736
1418,"('hear', 'say')",hear,say,13,7,0.035326086956521736
408,"('called', 'love')",called,love,15,6,0.03493788819875776
1078,"('get', 'ready')",get,ready,15,6,0.03493788819875776
3599,"('sun', 'goes')",sun,goes,10,9,0.03493788819875776
178,"('baby', 'going')",baby,going,15,6,0.03493788819875776
1090,"('gim', 'love')",gim,love,30,3,0.03493788819875776
1877,"('life', 'lust')",life,lust,30,3,0.03493788819875776
4315,"('yes', 'going')",yes,going,18,5,0.03493788819875776
2233,"('love', 'looking')",love,looking,18,5,0.03493788819875776
3528,"('stand', 'god')",stand,god,22,4,0.034161490683229816
550,"('come', 'true')",come,true,11,8,0.034161490683229816
2214,"('love', 'last')",love,last,11,8,0.034161490683229816
1870,"('life', 'know')",life,know,11,8,0.034161490683229816
2802,"('none', 'like')",none,like,22,4,0.034161490683229816
1472,"('heart', 'soul')",heart,soul,11,8,0.034161490683229816
1114,"('give', 'everything')",give,everything,11,8,0.034161490683229816
2255,"('love', 'mind')",love,mind,11,8,0.034161490683229816
1941,"('like', 'none')",like,none,22,4,0.034161490683229816
2908,"('one', 'else')",one,else,11,8,0.034161490683229816
3138,"('reigns', 'heaven')",reigns,heaven,29,3,0.03377329192546584
1254,"('going', 'party')",going,party,17,5,0.03299689440993789
2160,"('love', 'gim')",love,gim,28,3,0.03260869565217391
1891,"('life', 'without')",life,without,21,4,0.03260869565217391
1948,"('like', 'see')",like,see,21,4,0.03260869565217391
734,"('earth', 'receive')",earth,receive,12,7,0.03260869565217391
3868,"('turn', 'around')",turn,around,14,6,0.03260869565217391
953,"('find', 'someone')",find,someone,14,6,0.03260869565217391
1388,"('happy', 'make')",happy,make,28,3,0.03260869565217391
1244,"('going', 'give')",going,give,14,6,0.03260869565217391
1230,"('god', 'reigns')",god,reigns,28,3,0.03260869565217391
1816,"('let', 'earth')",let,earth,12,7,0.03260869565217391
1622,"('joy', 'love')",joy,love,14,6,0.03260869565217391
3021,"('people', 'say')",people,say,12,7,0.03260869565217391
3738,"('think', 'time')",think,time,14,6,0.03260869565217391
1495,"('heaven', 'wisdom')",heaven,wisdom,28,3,0.03260869565217391
2758,"('never', 'part')",never,part,12,7,0.03260869565217391
3132,"('receive', 'king')",receive,king,12,7,0.03260869565217391
3638,"('take', 'joy')",take,joy,28,3,0.03260869565217391
1766,"('know', 'well')",know,well,9,9,0.031444099378881984
2251,"('love', 'may')",love,may,9,9,0.031444099378881984
2073,"('love', 'babe')",love,babe,9,9,0.031444099378881984
210,"('baby', 'one')",baby,one,16,5,0.031055900621118012
4156,"('wonders', 'love')",wonders,love,16,5,0.031055900621118012
1298,"('got', 'baby')",got,baby,10,8,0.031055900621118012
387,"('broken', 'heart')",broken,heart,10,8,0.031055900621118012
4226,"('would', 'rather')",would,rather,16,5,0.031055900621118012
2867,"('oh', 'see')",oh,see,20,4,0.031055900621118012
3797,"('time', 'time')",time,time,10,8,0.031055900621118012
1174,"('go', 'got')",go,got,10,8,0.031055900621118012
2954,"('ooh', 'got')",ooh,got,16,5,0.031055900621118012
2876,"('oh', 'want')",oh,want,10,8,0.031055900621118012
780,"('ever', 'know')",ever,know,16,5,0.031055900621118012
2091,"('love', 'break')",love,break,16,5,0.031055900621118012
1864,"('life', 'good')",life,good,40,2,0.031055900621118012
2642,"('much', 'money')",much,money,13,6,0.030279503105590064
655,"('day', 'oh')",day,oh,13,6,0.030279503105590064
3773,"('time', 'ago')",time,ago,13,6,0.030279503105590064
2006,"('long', 'long')",long,long,13,6,0.030279503105590064
1708,"('know', 'could')",know,could,13,6,0.030279503105590064
3178,"('right', 'let')",right,let,13,6,0.030279503105590064
1606,"('joy', 'bring')",joy,bring,13,6,0.030279503105590064
2519,"('many', 'people')",many,people,11,7,0.029891304347826088
3070,"('prepare', 'room')",prepare,room,11,7,0.029891304347826088
1462,"('heart', 'prepare')",heart,prepare,11,7,0.029891304347826088
1669,"('king', 'let')",king,let,11,7,0.029891304347826088
2314,"('love', 'said')",love,said,11,7,0.029891304347826088
4316,"('yes', 'know')",yes,know,11,7,0.029891304347826088
4176,"('world', 'lord')",world,lord,11,7,0.029891304347826088
1880,"('life', 'never')",life,never,11,7,0.029891304347826088
4292,"('yeah', 'well')",yeah,well,11,7,0.029891304347826088
1275,"('good', 'cheer')",good,cheer,19,4,0.029503105590062112
1371,"('happy', 'baby')",happy,baby,19,4,0.029503105590062112
1934,"('like', 'makin')",like,makin,38,2,0.029503105590062112
2410,"('love', 'woman')",love,woman,19,4,0.029503105590062112
19,"('ai', 'good')",ai,good,19,4,0.029503105590062112
27,"('ai', 'stranger')",ai,stranger,38,2,0.029503105590062112
4258,"('ya', 'want')",ya,want,19,4,0.029503105590062112
2503,"('makin', 'love')",makin,love,38,2,0.029503105590062112
4164,"('words', 'love')",words,love,15,5,0.029114906832298136
3726,"('things', 'want')",things,want,15,5,0.029114906832298136
4121,"('wisdom', 'power')",wisdom,power,25,3,0.029114906832298136
1350,"('hallelujah', 'hallelujah')",hallelujah,hallelujah,25,3,0.029114906832298136
378,"('bring', 'joy')",bring,joy,15,5,0.029114906832298136
2320,"('love', 'searching')",love,searching,25,3,0.029114906832298136
551,"('come', 'us')",come,us,25,3,0.029114906832298136
2064,"('love', 'answer')",love,answer,15,5,0.029114906832298136
414,"('came', 'life')",came,life,15,5,0.029114906832298136
3946,"('want', 'baby')",want,baby,9,8,0.027950310559006212
1700,"('knew', 'would')",knew,would,12,6,0.027950310559006212
2042,"('lose', 'love')",lose,love,18,4,0.027950310559006212
2406,"('love', 'whole')",love,whole,9,8,0.027950310559006212
2806,"('nothing', 'else')",nothing,else,12,6,0.027950310559006212
922,"('felicidad', 'feliz')",felicidad,feliz,12,6,0.027950310559006212
1614,"('joy', 'go')",joy,go,12,6,0.027950310559006212
4296,"('year', 'good')",year,good,9,8,0.027950310559006212
1164,"('go', 'away')",go,away,9,8,0.027950310559006212
989,"('forever', 'oh')",forever,oh,12,6,0.027950310559006212
4329,"('young', 'love')",young,love,24,3,0.027950310559006212
2894,"('old', 'young')",old,young,12,6,0.027950310559006212
1761,"('know', 'time')",know,time,12,6,0.027950310559006212
744,"('end', 'time')",end,time,9,8,0.027950310559006212
673,"('deep', 'inside')",deep,inside,9,8,0.027950310559006212
1755,"('know', 'someone')",know,someone,12,6,0.027950310559006212
2253,"('love', 'means')",love,means,12,6,0.027950310559006212
4080,"('well', 'ya')",well,ya,18,4,0.027950310559006212
1312,"('got', 'lust')",got,lust,24,3,0.027950310559006212
1748,"('know', 'really')",know,really,9,8,0.027950310559006212
3914,"('us', 'love')",us,love,12,6,0.027950310559006212
1272,"('gone', 'love')",gone,love,12,6,0.027950310559006212
2137,"('love', 'everywhere')",love,everywhere,24,3,0.027950310559006212
2289,"('love', 'praise')",love,praise,72,1,0.027950310559006212
3996,"('want', 'tell')",want,tell,12,6,0.027950310559006212
4271,"('yeah', 'going')",yeah,going,9,8,0.027950310559006212
1654,"('keep', 'runnin')",keep,runnin,35,2,0.02717391304347826
4275,"('yeah', 'know')",yeah,know,10,7,0.02717391304347826
1316,"('got', 'right')",got,right,10,7,0.02717391304347826
652,"('day', 'love')",day,love,10,7,0.02717391304347826
4205,"('would', 'come')",would,come,10,7,0.02717391304347826
2742,"('never', 'got')",never,got,10,7,0.02717391304347826
2760,"('never', 'really')",never,really,10,7,0.02717391304347826
2127,"('love', 'end')",love,end,10,7,0.02717391304347826
1080,"('get', 'right')",get,right,10,7,0.02717391304347826
960,"('first', 'time')",first,time,10,7,0.02717391304347826
371,"('break', 'love')",break,love,14,5,0.02717391304347826
4218,"('would', 'know')",would,know,10,7,0.02717391304347826
1257,"('going', 'say')",going,say,14,5,0.02717391304347826
1757,"('know', 'tell')",know,tell,10,7,0.02717391304347826
25,"('ai', 'nothing')",ai,nothing,23,3,0.026785714285714284
784,"('ever', 'needed')",ever,needed,17,4,0.026397515527950312
884,"('father', 'love')",father,love,17,4,0.026397515527950312
3406,"('sing', 'along')",sing,along,17,4,0.026397515527950312
226,"('baby', 'strong')",baby,strong,17,4,0.026397515527950312
1404,"('hard', 'find')",hard,find,17,4,0.026397515527950312
643,"('day', 'christmas')",day,christmas,17,4,0.026397515527950312
2235,"('love', 'lost')",love,lost,17,4,0.026397515527950312
2433,"('loved', 'oh')",loved,oh,17,4,0.026397515527950312
92,"('another', 'year')",another,year,11,6,0.02562111801242236
294,"('believe', 'things')",believe,things,11,6,0.02562111801242236
229,"('baby', 'take')",baby,take,11,6,0.02562111801242236
1720,"('know', 'good')",know,good,11,6,0.02562111801242236
1652,"('keep', 'love')",keep,love,22,3,0.02562111801242236
3324,"('see', 'tell')",see,tell,11,6,0.02562111801242236
2574,"('mind', 'mind')",mind,mind,11,6,0.02562111801242236
55,"('always', 'always')",always,always,11,6,0.02562111801242236
1982,"('little', 'thing')",little,thing,13,5,0.025232919254658384
988,"('forever', 'love')",forever,love,13,5,0.025232919254658384
2167,"('love', 'go')",love,go,13,5,0.025232919254658384
1618,"('joy', 'happiness')",joy,happiness,13,5,0.025232919254658384
3885,"('two', 'two')",two,two,13,5,0.025232919254658384
1315,"('got', 'real')",got,real,13,5,0.025232919254658384
710,"('dream', 'love')",dream,love,13,5,0.025232919254658384
243,"('back', 'home')",back,home,8,8,0.024844720496894408
3355,"('sexy', 'boy')",sexy,boy,32,2,0.024844720496894408
4259,"('ya', 'ya')",ya,ya,32,2,0.024844720496894408
2373,"('love', 'though')",love,though,8,8,0.024844720496894408
3328,"('see', 'want')",see,want,8,8,0.024844720496894408
3692,"('tell', 'would')",tell,would,8,8,0.024844720496894408
2851,"('oh', 'joy')",oh,joy,16,4,0.024844720496894408
1084,"('get', 'way')",get,way,8,8,0.024844720496894408
3800,"('time', 'year')",time,year,8,8,0.024844720496894408
514,"('christmas', 'war')",christmas,war,16,4,0.024844720496894408
1776,"('knows', 'would')",knows,would,32,2,0.024844720496894408
1294,"('good', 'would')",good,would,9,7,0.024456521739130436
4202,"('would', 'bring')",would,bring,9,7,0.024456521739130436
3752,"('thought', 'love')",thought,love,9,7,0.024456521739130436
2735,"('never', 'ever')",never,ever,9,7,0.024456521739130436
3938,"('waiting', 'love')",waiting,love,9,7,0.024456521739130436
2012,"('look', 'around')",look,around,9,7,0.024456521739130436
906,"('feel', 'right')",feel,right,9,7,0.024456521739130436
2522,"('many', 'times')",many,times,9,7,0.024456521739130436
1632,"('joy', 'soul')",joy,soul,21,3,0.024456521739130436
2705,"('need', 'oh')",need,oh,9,7,0.024456521739130436
3172,"('right', 'away')",right,away,9,7,0.024456521739130436
530,"('come', 'back')",come,back,9,7,0.024456521739130436
4041,"('way', 'got')",way,got,9,7,0.024456521739130436
4263,"('yeah', 'baby')",yeah,baby,9,7,0.024456521739130436
3622,"('tainted', 'love')",tainted,love,31,2,0.02406832298136646
3307,"('see', 'happy')",see,happy,10,6,0.023291925465838508
2397,"('love', 'wait')",love,wait,15,4,0.023291925465838508
2952,"('ooh', 'feel')",ooh,feel,10,6,0.023291925465838508
3254,"('say', 'always')",say,always,10,6,0.023291925465838508
4323,"('yes', 'world')",yes,world,12,5,0.023291925465838508
4215,"('would', 'go')",would,go,10,6,0.023291925465838508
2879,"('oh', 'yes')",oh,yes,10,6,0.023291925465838508
1511,"('hey', 'love')",hey,love,12,5,0.023291925465838508
3971,"('want', 'lose')",want,lose,15,4,0.023291925465838508
921,"('feels', 'like')",feels,like,12,5,0.023291925465838508
2070,"('love', 'around')",love,around,10,6,0.023291925465838508
685,"('die', 'love')",die,love,10,6,0.023291925465838508
4040,"('way', 'give')",way,give,10,6,0.023291925465838508
538,"('come', 'heaven')",come,heaven,30,2,0.023291925465838508
781,"('ever', 'leave')",ever,leave,10,6,0.023291925465838508
3624,"('take', 'arms')",take,arms,12,5,0.023291925465838508
3046,"('please', 'love')",please,love,15,4,0.023291925465838508
3410,"('sing', 'heaven')",sing,heaven,12,5,0.023291925465838508
1636,"('joy', 'unspeakable')",joy,unspeakable,12,5,0.023291925465838508
2067,"('love', 'anyone')",love,anyone,15,4,0.023291925465838508
3369,"('share', 'love')",share,love,29,2,0.02251552795031056
2121,"('love', 'done')",love,done,19,3,0.022127329192546584
1923,"('like', 'heaven')",like,heaven,19,3,0.022127329192546584
2567,"('mighty', 'god')",mighty,god,19,3,0.022127329192546584
2078,"('love', 'beautiful')",love,beautiful,19,3,0.022127329192546584
1314,"('got', 'nothing')",got,nothing,19,3,0.022127329192546584
2171,"('love', 'gone')",love,gone,19,3,0.022127329192546584
3907,"('us', 'every')",us,every,19,3,0.022127329192546584
3271,"('say', 'really')",say,really,14,4,0.021739130434782608
4053,"('way', 'show')",way,show,8,7,0.021739130434782608
3211,"('room', 'heaven')",room,heaven,8,7,0.021739130434782608
1443,"('heart', 'free')",heart,free,14,4,0.021739130434782608
206,"('baby', 'never')",baby,never,8,7,0.021739130434782608
3196,"('rise', 'one')",rise,one,14,4,0.021739130434782608
3737,"('think', 'think')",think,think,14,4,0.021739130434782608
2621,"('mother', 'know')",mother,know,28,2,0.021739130434782608
2179,"('love', 'happy')",love,happy,8,7,0.021739130434782608
126,"('ashes', 'rise')",ashes,rise,14,4,0.021739130434782608
3256,"('say', 'come')",say,come,14,4,0.021739130434782608
3187,"('right', 'right')",right,right,8,7,0.021739130434782608
635,"('darkness', 'shine')",darkness,shine,14,4,0.021739130434782608
3883,"('two', 'love')",two,love,14,4,0.021739130434782608
1685,"('kiss', 'love')",kiss,love,14,4,0.021739130434782608
3373,"('shine', 'ashes')",shine,ashes,14,4,0.021739130434782608
